,Unnamed: 0,plot_id,center_lon,center_lat,size_m,shape,sample_points,email,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,pl_plotid,Land Cover Elements:Trees_CanopyCover,Land Cover Elements:bush/scrub,Land Cover Elements:grass,Land Cover Elements:cultivated vegetation,Land Cover Elements:Water>treated pool,Land Cover Elements:Water>lake/ponded/container,Land Cover Elements:Water>rivers/stream,Land Cover Elements:Water>irrigation ditch,Land Cover Elements:shadow,Land Cover Elements:unknown,Land Cover Elements:Bare Ground,Land Cover Elements:Building,Land Cover Elements:Impervious Surface (no building),AOI Number,CEO_BuiltUp,CEO_Trees,CEO_Shrubland,CEO_Grassland,CEO_Cropland,CEO_Water,CEO_Barren,Trees,Shrubland,Grassland,Cropland,Built-up,Barren / Sparse Vegetation,Snow and Ice,Open Water,Herbaceous Wetland,Mangroves,Moss and Lichen
469,871.0,140963366.0,-112.51615365308189,33.47763469598521,square,100.0,100.0,12.0,False,,100.0,2021-07-20 19:46,691.9 secs,,0.0,8020,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,17.0,33.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
470,870.0,140963365.0,-112.52154475513646,33.47763469598521,square,100.0,100.0,12.0,False,,100.0,2021-07-20 19:34,318.2 secs,,0.0,8019,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,80.0,0.0,1.0,26.0,0.0,0.0,0.0,73.0,0.0,89.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
471,869.0,140963364.0,-112.49458924486352,33.4821313040148,square,100.0,100.0,12.0,False,,100.0,2021-07-20 19:28,291.2 secs,,0.0,8018,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,80.0,0.0,4.0,26.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
472,868.0,140963363.0,-112.49998034691812,33.4821313040148,square,100.0,100.0,12.0,False,,100.0,2021-07-20 19:23,243.4 secs,,0.0,8017,8.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,27.0,28.0,27.0,80.0,55.0,8.0,1.0,3.0,1.0,3.0,27.0,28.0,0.0,10.0,0.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0
473,867.0,140963362.0,-112.50537144897272,33.4821313040148,square,100.0,100.0,12.0,False,,100.0,2021-07-20 19:18,1223.4 secs,,0.0,8016,10.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,22.0,28.0,30.0,80.0,58.0,10.0,2.0,0.0,5.0,1.0,22.0,5.0,0.0,0.0,0.0,85.0,10.0,0.0,0.0,0.0,0.0,0.0
474,866.0,140963361.0,-112.51076255102728,33.4821313040148,square,100.0,100.0,12.0,False,,100.0,2021-07-20 18:57,4486.4 secs,,0.0,8015,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,28.0,34.0,26.0,80.0,60.0,2.0,3.0,0.0,1.0,3.0,28.0,14.0,0.0,0.0,0.0,81.0,5.0,0.0,0.0,0.0,0.0,0.0
475,865.0,140963360.0,-112.51615365308189,33.4821313040148,square,100.0,100.0,12.0,False,,100.0,2021-07-20 17:42,66011.2 secs,,0.0,8014,16.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,18.0,13.0,16.0,80.0,29.0,16.0,23.0,1.0,0.0,1.0,18.0,0.0,2.0,0.0,0.0,22.0,76.0,0.0,0.0,0.0,0.0,0.0
476,864.0,140963359.0,-112.52154475513646,33.4821313040148,square,100.0,100.0,12.0,False,,100.0,2021-07-19 23:21,21.3 secs,,0.0,8013,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0
477,863.0,140963358.0,-112.49458924486352,33.4866279120444,square,100.0,100.0,12.0,False,,100.0,2021-07-19 23:21,456.7 secs,,0.0,8012,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,80.0,0.0,0.0,39.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
478,862.0,140963357.0,-112.49998034691812,33.4866279120444,square,100.0,100.0,12.0,False,,100.0,2021-07-19 23:12,897.1 secs,,0.0,8011,14.0,20.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,1.0,27.0,10.0,13.0,80.0,23.0,14.0,20.0,2.0,0.0,2.0,27.0,0.0,86.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
479,861.0,140963356.0,-112.50537144897272,33.4866279120444,square,100.0,100.0,12.0,False,,100.0,2021-07-19 22:53,469.5 secs,,0.0,8010,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,24.0,34.0,80.0,58.0,3.0,1.0,15.0,0.0,0.0,14.0,2.0,34.0,0.0,0.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0
480,860.0,140963355.0,-112.51076255102728,33.4866279120444,square,100.0,100.0,12.0,False,,100.0,2021-07-19 22:44,198.5 secs,,0.0,8009,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,12.0,80.0,12.0,7.0,37.0,0.0,0.0,0.0,44.0,0.0,1.0,39.0,0.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0
481,859.0,140963354.0,-112.51615365308189,33.4866279120444,square,100.0,100.0,12.0,False,,100.0,2021-07-19 22:40,19.1 secs,,0.0,8008,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
482,858.0,140963353.0,-112.52154475513646,33.4866279120444,square,100.0,100.0,12.0,False,,100.0,2021-07-19 22:40,327.7 secs,,0.0,8007,8.0,37.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,0.0,80.0,0.0,8.0,37.0,17.0,0.0,0.0,32.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,857.0,140963352.0,-112.49458924486352,33.49112452007399,square,100.0,100.0,12.0,False,,100.0,2021-07-19 22:34,384.2 secs,,0.0,8006,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,80.0,0.0,8.0,23.0,0.0,0.0,0.0,69.0,0.0,40.0,0.0,0.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0
484,856.0,140963351.0,-112.49998034691812,33.49112452007399,square,100.0,100.0,12.0,False,,100.0,2021-07-19 22:27,618.0 secs,,0.0,8005,9.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,21.0,18.0,34.0,80.0,52.0,9.0,0.0,7.0,0.0,1.0,21.0,23.0,0.0,0.0,0.0,73.0,4.0,0.0,0.0,0.0,0.0,0.0
485,855.0,140963350.0,-112.50537144897272,33.49112452007399,square,100.0,100.0,12.0,False,,100.0,2021-07-19 22:16,618.5 secs,,0.0,8004,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,36.0,21.0,15.0,80.0,36.0,10.0,0.0,5.0,0.0,0.0,36.0,19.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0
486,854.0,140963349.0,-112.51076255102728,33.49112452007399,square,100.0,100.0,12.0,False,,100.0,2021-07-19 22:05,10482.2 secs,,0.0,8003,20.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,8.0,28.0,14.0,80.0,42.0,20.0,1.0,14.0,0.0,1.0,8.0,52.0,0.0,0.0,0.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0
487,853.0,140963348.0,-112.51615365308189,33.49112452007399,square,100.0,100.0,12.0,False,,100.0,2021-07-19 19:10,399.8 secs,,0.0,8002,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,3.0,22.0,80.0,25.0,11.0,40.0,0.0,0.0,0.0,19.0,12.0,16.0,0.0,0.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0
488,852.0,140963347.0,-112.52154475513646,33.49112452007399,square,100.0,100.0,12.0,False,,100.0,2021-07-19 19:03,336.9 secs,,0.0,8001,5.0,16.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,80.0,0.0,5.0,16.0,33.0,0.0,0.0,44.0,7.0,15.0,2.0,0.0,52.0,24.0,0.0,0.0,0.0,0.0,0.0
489,878.0,140963373.0,-112.51076255102728,33.47313808795561,square,100.0,100.0,12.0,False,,100.0,2021-07-20 22:03,2780.0 secs,,0.0,8027,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,25.0,31.0,80.0,56.0,6.0,5.0,0.0,1.0,0.0,29.0,2.0,0.0,0.0,0.0,79.0,19.0,0.0,0.0,0.0,0.0,0.0
490,879.0,140963374.0,-112.50537144897272,33.47313808795561,square,100.0,100.0,12.0,False,,100.0,2021-07-20 22:11,426.6 secs,,0.0,8028,9.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,30.0,34.0,80.0,64.0,9.0,1.0,0.0,5.0,0.0,18.0,35.0,2.0,5.0,0.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0
491,880.0,140963375.0,-112.49998034691812,33.47313808795561,square,100.0,100.0,12.0,False,,100.0,2021-07-20 22:17,350.2 secs,,0.0,8029,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,31.0,30.0,80.0,61.0,2.0,1.0,0.0,9.0,0.0,25.0,0.0,0.0,0.0,0.0,24.0,76.0,0.0,0.0,0.0,0.0,0.0
492,970.0,140963465.0,-74.10242771590876,40.9374449120444,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,0.7 secs,,0.0,8308,26.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,21.0,25.0,83.0,46.0,26.0,0.0,0.0,16.0,0.0,0.0,28.0,0.0,14.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
493,981.0,140963476.0,-74.1083795265146,40.92845169598521,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,0.8 secs,,0.0,8319,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,30.0,83.0,45.0,21.0,0.0,0.0,21.0,0.0,0.0,58.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
494,980.0,140963475.0,-74.07862047348542,40.9329483040148,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,3.2 secs,,0.0,8318,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,33.0,33.0,83.0,66.0,14.0,0.0,10.0,0.0,0.0,0.0,18.0,0.0,21.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0
495,979.0,140963474.0,-74.08457228409125,40.9329483040148,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,7.6 secs,,0.0,8317,9.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,11.0,26.0,83.0,37.0,9.0,0.0,0.0,38.0,1.0,0.0,97.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
496,978.0,140963473.0,-74.09052409469709,40.9329483040148,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,11.1 secs,,0.0,8316,23.0,0.0,43.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,15.0,83.0,17.0,23.0,0.0,43.0,8.0,0.0,0.0,49.0,0.0,17.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
497,977.0,140963472.0,-74.09647590530292,40.9329483040148,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,0.7 secs,,0.0,8315,22.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,12.0,35.0,83.0,47.0,22.0,1.0,1.0,10.0,0.0,0.0,42.0,0.0,25.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
498,976.0,140963471.0,-74.10242771590876,40.9329483040148,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,1.3 secs,,0.0,8314,55.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,19.0,83.0,27.0,55.0,0.0,0.0,10.0,0.0,0.0,94.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
499,975.0,140963470.0,-74.1083795265146,40.9329483040148,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,0.7 secs,,0.0,8313,52.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,10.0,83.0,21.0,52.0,0.0,0.0,16.0,0.0,0.0,78.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
500,974.0,140963469.0,-74.07862047348542,40.9374449120444,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,3.5 secs,,0.0,8312,51.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,1.0,83.0,1.0,51.0,0.0,33.0,0.0,0.0,7.0,12.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,973.0,140963468.0,-74.08457228409125,40.9374449120444,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,3.8 secs,,0.0,8311,13.0,0.0,79.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,83.0,5.0,13.0,0.0,79.0,1.0,0.0,0.0,14.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,972.0,140963467.0,-74.09052409469709,40.9374449120444,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,3.0 secs,,0.0,8310,52.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,10.0,10.0,83.0,20.0,52.0,0.0,0.0,14.0,0.0,0.0,90.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
503,971.0,140963466.0,-74.09647590530292,40.9374449120444,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,3.4 secs,,0.0,8309,14.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,28.0,83.0,47.0,14.0,0.0,0.0,29.0,1.0,0.0,67.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
504,969.0,140963464.0,-74.1083795265146,40.9374449120444,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:50,1.6 secs,,0.0,8307,49.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,13.0,83.0,23.0,49.0,0.0,0.0,12.0,0.0,0.0,64.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
505,881.0,140963376.0,-112.49458924486352,33.47313808795561,square,100.0,100.0,12.0,False,,100.0,2021-07-20 23:55,5806.1 secs,,0.0,8030,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0
506,968.0,140963463.0,-74.07862047348542,40.94194152007399,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:49,2.2 secs,,0.0,8306,23.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,4.0,83.0,4.0,23.0,0.0,54.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,965.0,140963460.0,-74.09647590530292,40.94194152007399,square,100.0,100.0,6.0,False,,100.0,2021-07-24 01:49,43.6 secs,,0.0,8303,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,83.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,962.0,140963457.0,-74.0935,40.9307,square,100.0,100.0,6.0,False,,100.0,2021-07-21 23:41,400.5 secs,,0.0,8300,3.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,83.0,4.0,3.0,0.0,92.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,887.0,140963382.0,-112.49458924486352,33.46864147992602,square,100.0,100.0,12.0,False,,100.0,2021-07-21 00:45,869.9 secs,,0.0,8036,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,57.0,7.0,7.0,80.0,14.0,9.0,17.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,43.0,57.0,0.0,0.0,0.0,0.0,0.0
510,886.0,140963381.0,-112.49998034691812,33.46864147992602,square,100.0,100.0,12.0,False,,100.0,2021-07-21 00:30,1036.3 secs,,0.0,8035,4.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,32.0,80.0,47.0,4.0,5.0,0.0,9.0,0.0,35.0,2.0,0.0,0.0,0.0,14.0,84.0,0.0,0.0,0.0,0.0,0.0
511,884.0,140963379.0,-112.51076255102728,33.46864147992602,square,100.0,100.0,12.0,False,,100.0,2021-07-21 00:06,142.8 secs,,0.0,8033,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,80.0,0.0,0.0,14.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,11.0,44.0,45.0,0.0,0.0,0.0,0.0,0.0
512,883.0,140963378.0,-112.51615365308189,33.46864147992602,square,100.0,100.0,12.0,False,,100.0,2021-07-21 00:03,256.2 secs,,0.0,8032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,27.0,20.0,80.0,47.0,1.0,0.0,0.0,0.0,0.0,50.0,6.0,0.0,1.0,0.0,34.0,59.0,0.0,0.0,0.0,0.0,0.0
513,882.0,140963377.0,-112.52154475513646,33.46864147992602,square,100.0,100.0,12.0,False,,100.0,2021-07-20 23:58,163.2 secs,,0.0,8031,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,20.0,21.0,80.0,41.0,0.0,2.0,0.0,0.0,0.0,56.0,4.0,4.0,1.0,0.0,33.0,58.0,0.0,0.0,0.0,0.0,0.0
514,1077.0,140963572.0,-118.4907042996035,34.19072652007399,square,100.0,100.0,62.0,False,,100.0,2021-07-14 23:46,76.9 secs,,0.0,8604,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,48.0,86.0,93.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
515,1080.0,140963575.0,-118.50701050198252,34.1862299120444,square,100.0,100.0,62.0,False,,100.0,2021-07-16 04:51,6269.2 secs,,0.0,8607,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,20.0,86.0,20.0,40.0,2.0,0.0,0.0,0.0,38.0,1.0,6.0,13.0,0.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0
516,845.0,140963340.0,-77.3133957462671,38.75067247992602,square,100.0,100.0,48.0,False,,100.0,2021-07-21 18:24,380.7 secs,,0.0,7931,64.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,79.0,16.0,64.0,0.0,0.0,19.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,168.0,141016212.0,-81.97486184002092,36.69201169598521,square,100.0,100.0,35.0,False,,100.0,2021-07-26 16:03,204.8 secs,,0.0,9320,34.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,93.0,31.0,34.0,0.0,35.0,0.0,0.0,0.0,25.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
518,268.0,141016312.0,-95.81029859,29.71674491,square,100.0,100.0,19.0,False,,100.0,2021-07-29 00:34,0.7 secs,,0.0,9609,15.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,26.0,96.0,66.0,15.0,6.0,12.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
519,267.0,141016311.0,-95.81547576,29.71674491,square,100.0,100.0,19.0,False,,100.0,2021-07-29 00:34,0.7 secs,,0.0,9608,0.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,51.0,96.0,58.0,0.0,6.0,35.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0
520,266.0,141016310.0,-95.82065293,29.71674491,square,100.0,100.0,19.0,False,,100.0,2021-07-29 00:34,0.6 secs,,0.0,9607,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,49.0,19.0,96.0,68.0,1.0,0.0,25.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,89.0,2.0,0.0,0.0,0.0,0.0,0.0
521,265.0,141016309.0,-95.79476707,29.72124152,square,100.0,100.0,19.0,False,,100.0,2021-07-29 00:34,0.6 secs,,0.0,9606,3.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,4.0,96.0,13.0,3.0,1.0,77.0,0.0,0.0,0.0,40.0,0.0,25.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0
522,264.0,141016308.0,-95.79994424,29.72124152,square,100.0,100.0,19.0,False,,100.0,2021-07-29 00:34,0.6 secs,,0.0,9605,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,24.0,37.0,96.0,61.0,17.0,0.0,14.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0
523,263.0,141016307.0,-95.80512141,29.72124152,square,100.0,100.0,19.0,False,,100.0,2021-07-29 00:34,0.8 secs,,0.0,9604,11.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,23.0,96.0,31.0,11.0,0.0,53.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0
524,262.0,141016306.0,-95.81029859,29.72124152,square,100.0,100.0,19.0,False,,100.0,2021-07-29 00:34,1.5 secs,,0.0,9603,13.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,34.0,96.0,55.0,13.0,2.0,19.0,0.0,0.0,0.0,52.0,0.0,5.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
525,261.0,141016305.0,-95.81547576,29.72124152,square,100.0,100.0,19.0,False,,100.0,2021-07-29 00:34,1.5 secs,,0.0,9602,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,42.0,24.0,96.0,66.0,0.0,2.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
526,260.0,141016304.0,-95.82065293,29.72124152,square,100.0,100.0,19.0,False,,100.0,2021-07-29 00:34,2.7 secs,,0.0,9601,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,43.0,96.0,63.0,8.0,0.0,21.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,58.0,13.0,0.0,0.0,0.0,0.0,0.0
527,259.0,141016303.0,-95.80771,29.71,square,100.0,100.0,19.0,False,,100.0,2021-07-29 00:34,7.6 secs,,0.0,9600,22.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,44.0,96.0,52.0,22.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,83.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0
528,184.0,141016228.0,-81.95243026663178,36.68301847992602,square,100.0,100.0,35.0,False,,100.0,2021-07-26 16:12,4.8 secs,,0.0,9336,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,183.0,141016227.0,-81.95803815997907,36.68301847992602,square,100.0,100.0,35.0,False,,100.0,2021-07-26 16:12,20.3 secs,,0.0,9335,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,182.0,141016226.0,-81.96364605332636,36.68301847992602,square,100.0,100.0,35.0,False,,100.0,2021-07-26 16:12,4.9 secs,,0.0,9334,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,181.0,141016225.0,-81.96925394667365,36.68301847992602,square,100.0,100.0,35.0,False,,100.0,2021-07-26 16:12,4.7 secs,,0.0,9333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,180.0,141016224.0,-81.97486184002092,36.68301847992602,square,100.0,100.0,35.0,False,,100.0,2021-07-26 16:11,9.0 secs,,0.0,9332,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,179.0,141016223.0,-81.98046973336821,36.68301847992602,square,100.0,100.0,35.0,False,,100.0,2021-07-26 16:11,5.0 secs,,0.0,9331,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,178.0,141016222.0,-81.95243026663178,36.68751508795561,square,100.0,100.0,35.0,False,,100.0,2021-07-26 16:11,4.9 secs,,0.0,9330,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
